income_gross,age,employed,marital_status,is_two_income_couple,number_of_children_under_7,number_of_children_7_and_over,number_of_children,commune,church_affiliation,contribution_pillar_3a,total_insurance_expenses,travel_expenses_main_income,child_care_expenses_third_party,taxable_assets,child_education_expenses,total_tax,delta_3a,delta_childcare,delta_insurance
30234.0,22,False,married,True,2,1,3,Steinach,none,6878.0,570.0,4699.0,24901.0,238045.0,16809.0,0.0,0.0,0.0,0.0
235819.0,42,False,single,False,0,1,1,Pfäfers,roman_catholic,12046.0,4077.0,269.0,6422.0,446170.0,1983.0,46402.99,9258.5,7627.57,0.0
121244.0,30,False,single,False,1,0,1,Balgach,none,5387.0,1081.0,3203.0,10314.0,180379.0,0.0,9037.6,5167.49,2967.05,375.72999999999956
83746.0,24,True,single,False,1,0,1,Weesen,roman_catholic,4883.0,4806.0,8883.0,969.0,464833.0,0.0,6922.03,514.8999999999996,4982.62,0.0
183872.0,26,True,single,False,0,0,0,Muolen,roman_catholic,4956.0,1195.0,8523.0,0.0,481311.0,0.0,37862.04,783.3700000000026,8822.96,574.3600000000006
195939.0,26,True,married,True,0,2,2,Mosnang,protestant,353.0,373.0,3239.0,14052.0,474322.0,1727.0,32525.04,2326.600000000002,4128.420000000002,1889.5900000000001
156909.0,61,True,married,False,2,2,4,Grabs,protestant,3989.0,1738.0,9708.0,28694.0,190366.0,16105.0,5458.28,704.8000000000002,0.0,998.3699999999999
117455.0,56,True,single,False,0,1,1,Grabs,roman_catholic,7855.0,619.0,7985.0,25984.0,15526.0,11786.0,4098.79,0.0,127.73000000000002,519.75
157029.0,37,True,single,False,1,1,2,Tübach,none,5065.0,4812.0,9327.0,21915.0,195745.0,15458.0,9584.53,464.5500000000011,971.0,0.0
102437.0,33,False,married,True,1,1,2,Goldach,protestant,26350.0,2218.0,3207.0,29107.0,172865.0,1410.0,0.0,0.0,0.0,0.0
113290.0,44,False,single,False,0,1,1,Sennwald,protestant,34530.0,1287.0,7804.0,16880.0,379086.0,15110.0,121.39,94.75,121.39,82.28999999999999
147135.0,33,True,married,True,2,0,2,Quarten,none,7938.0,315.0,6565.0,28365.0,423592.0,0.0,10733.52,0.0,0.0,1346.2600000000002
116346.0,26,True,married,True,2,0,2,Rebstein,none,308.0,5480.0,5626.0,2497.0,13266.0,0.0,10745.11,1570.42,5109.320000000001,258.65999999999985
103826.0,53,False,married,False,1,0,1,Muolen,roman_catholic,22712.0,4719.0,9362.0,9921.0,440293.0,0.0,2977.21,2075.75,2546.59,305.90999999999985
223327.0,64,False,married,True,0,0,0,Rüthi (SG),none,6423.0,898.0,4965.0,0.0,107429.0,0.0,40301.93,9854.96,8724.970000000001,1551.5
148027.0,32,True,single,False,2,2,4,Vilters-Wangs,roman_catholic,7448.0,3565.0,9621.0,26344.0,289805.0,7489.0,5773.21,0.0,70.92000000000007,0.0
55803.0,26,False,married,True,1,0,1,Oberuzwil,none,29176.0,3643.0,9100.0,12749.0,467474.0,0.0,0.0,0.0,0.0,0.0
111396.0,27,False,single,False,0,2,2,Thal,none,2756.0,1706.0,7061.0,9113.0,365251.0,17486.0,3655.96,3634.19,2554.3199999999997,265.73
44533.0,23,True,married,True,1,1,2,Sargans,roman_catholic,5013.0,4009.0,1136.0,11302.0,395253.0,12374.0,0.0,0.0,0.0,0.0
60001.0,23,True,single,False,2,1,3,Weesen,roman_catholic,1714.0,3445.0,1884.0,14767.0,172070.0,3714.0,0.0,0.0,0.0,0.0
51298.0,44,True,single,False,1,0,1,Tübach,none,1961.0,484.0,5825.0,19550.0,495370.0,0.0,0.0,0.0,0.0,0.0
221709.0,60,True,single,False,1,0,1,Mels,roman_catholic,1635.0,3207.0,3693.0,29806.0,239263.0,0.0,37367.42,2052.3899999999994,0.0,45.349999999998545
240915.0,50,False,single,False,2,1,3,Gommiswald,none,15548.0,270.0,3109.0,28076.0,380888.0,16749.0,23363.57,5674.739999999998,0.0,749.6800000000003
230553.0,27,False,single,False,0,2,2,Widnau,protestant,6230.0,415.0,9157.0,26137.0,283724.0,14157.0,25593.79,8444.060000000001,107.97000000000116,751.380000000001
117391.0,56,False,married,False,0,2,2,Goldach,roman_catholic,12426.0,3081.0,2860.0,5938.0,482186.0,3997.0,5501.76,4050.5,3597.58,672.8699999999999
50742.0,50,True,single,False,2,1,3,Uznach,none,4952.0,5052.0,3619.0,28301.0,313181.0,2538.0,0.0,0.0,0.0,0.0
233038.0,56,False,married,False,1,2,3,Wartau,none,17517.0,4229.0,7642.0,14488.0,228328.0,9128.0,26183.71,5772.739999999998,3729.3099999999977,604.1899999999987
219760.0,38,False,single,False,0,1,1,Berneck,roman_catholic,3590.0,3409.0,7798.0,21734.0,223036.0,3872.0,30016.24,9578.560000000001,1521.7900000000009,0.0
234750.0,57,True,single,False,0,0,0,Degersheim,roman_catholic,2261.0,5854.0,8182.0,0.0,109352.0,0.0,57756.96,1932.5400000000009,10085.11,0.0
114379.0,44,True,married,True,2,0,2,Flawil,roman_catholic,2842.0,921.0,9329.0,1899.0,74202.0,0.0,11880.04,1164.4100000000017,5977.320000000001,1457.17
72927.0,28,True,single,False,2,0,2,Oberbüren,christian_catholic,6371.0,1211.0,5074.0,24017.0,431508.0,0.0,8.91,8.91,8.91,8.91
165913.0,50,True,married,True,0,1,1,Berneck,roman_catholic,724.0,2442.0,4378.0,18627.0,472846.0,16987.0,16727.7,1666.050000000001,2002.42,937.5
113228.0,36,True,single,False,1,1,2,Ebnat-Kappel,roman_catholic,1484.0,3919.0,1741.0,20185.0,81046.0,8695.0,6790.08,1331.6599999999999,1484.38,0.0
207758.0,31,True,married,True,0,2,2,Widnau,roman_catholic,6577.0,643.0,5888.0,14929.0,265539.0,10390.0,25112.8,199.77999999999884,3214.279999999999,1456.5699999999997
36924.0,43,True,single,False,0,2,2,Berg (SG),protestant,3890.0,5530.0,4217.0,29199.0,33412.0,14678.0,0.0,0.0,0.0,0.0
160450.0,32,False,married,True,1,0,1,Quarten,protestant,39255.0,2966.0,8967.0,8485.0,237780.0,0.0,12040.78,0.0,4326.340000000001,844.1599999999999
187782.0,24,True,married,True,1,2,3,Steinach,protestant,3648.0,3827.0,1930.0,25686.0,385256.0,12621.0,20034.19,1060.1800000000003,243.78999999999724,694.7299999999996
96363.0,36,False,married,True,2,2,4,Wildhaus-Alt St. Johann,protestant,23962.0,2550.0,6290.0,24363.0,184666.0,10115.0,0.0,0.0,0.0,0.0
40040.0,53,False,single,False,1,0,1,Quarten,roman_catholic,29808.0,2321.0,1985.0,11218.0,313412.0,0.0,0.0,0.0,0.0,0.0
54946.0,54,False,married,True,0,1,1,Berneck,none,32097.0,926.0,2826.0,5930.0,197580.0,5826.0,0.0,0.0,0.0,0.0
102173.0,44,False,married,True,2,0,2,Schänis,roman_catholic,30051.0,2146.0,7875.0,14352.0,401104.0,0.0,351.27,351.27,351.27,351.27
62433.0,38,False,single,False,0,1,1,Buchs (SG),protestant,33170.0,4230.0,1490.0,2097.0,211404.0,9622.0,0.0,0.0,0.0,0.0
82854.0,55,True,married,False,2,0,2,Mosnang,none,2214.0,1444.0,3396.0,10824.0,90842.0,0.0,3594.33,909.1300000000001,2451.45,925.06
68798.0,31,False,single,False,1,2,3,Flums,none,6987.0,1883.0,1835.0,8184.0,182748.0,2617.0,0.0,0.0,0.0,0.0
33175.0,40,True,single,False,2,1,3,Wartau,none,1887.0,354.0,9300.0,10948.0,248965.0,12568.0,0.0,0.0,0.0,0.0
171459.0,23,True,married,True,1,1,2,Mosnang,none,7118.0,3025.0,7914.0,10763.0,230465.0,15204.0,18931.13,38.79999999999927,4284.380000000001,853.4400000000023
47853.0,52,False,married,False,1,1,2,Neckertal,protestant,16294.0,4580.0,5521.0,19275.0,418306.0,19790.0,0.0,0.0,0.0,0.0
53904.0,52,False,single,False,2,0,2,Uzwil,none,26717.0,5237.0,1185.0,26696.0,80162.0,0.0,0.0,0.0,0.0,0.0
99156.0,27,False,married,False,2,1,3,Rheineck,roman_catholic,37552.0,5967.0,5570.0,18438.0,148149.0,4308.0,0.0,0.0,0.0,0.0
67355.0,31,False,married,False,1,2,3,St. Margrethen,none,16115.0,18.0,6813.0,20128.0,95960.0,14797.0,0.0,0.0,0.0,0.0
68601.0,31,True,married,False,2,2,4,St. Margrethen,none,1120.0,5995.0,8144.0,12608.0,117628.0,19206.0,0.0,0.0,0.0,0.0
90765.0,36,True,married,False,0,1,1,Wittenbach,roman_catholic,3460.0,4653.0,7757.0,18249.0,385924.0,11576.0,2190.84,614.5100000000002,1358.3700000000001,325.9100000000001
113229.0,53,True,married,False,2,0,2,Oberuzwil,none,4569.0,5297.0,386.0,6265.0,103999.0,0.0,9069.61,629.8700000000008,4149.89,306.97000000000116
227462.0,44,True,married,True,0,0,0,Lichtensteig,none,1249.0,2229.0,2365.0,0.0,94418.0,0.0,50994.91,2102.9100000000035,9226.93,1196.6700000000055
68016.0,30,True,single,False,1,1,2,Sevelen,christian_catholic,6894.0,4431.0,6904.0,4027.0,491493.0,3296.0,949.21,57.59000000000003,949.21,0.0
120605.0,50,False,single,False,2,0,2,Flums,none,3479.0,4527.0,9695.0,2933.0,207025.0,0.0,9792.35,6863.0,5122.6,0.0
133010.0,27,False,single,False,0,1,1,Muolen,roman_catholic,7689.0,4776.0,2117.0,27228.0,269427.0,16054.0,7199.28,5634.8099999999995,0.0,0.0
170006.0,33,True,single,False,0,0,0,Gams,none,1080.0,3080.0,4020.0,0.0,464976.0,0.0,32273.34,1957.1899999999987,7978.580000000002,66.17000000000189
79431.0,39,True,married,False,0,0,0,Benken (SG),christian_catholic,1295.0,2600.0,7829.0,0.0,80390.0,0.0,8596.77,1296.8200000000006,5565.89,852.6000000000004
76405.0,38,True,married,True,0,2,2,Balgach,roman_catholic,1821.0,5149.0,8674.0,16244.0,152900.0,1979.0,116.98,116.98,116.98,116.98
166161.0,45,True,married,False,0,2,2,Degersheim,none,7508.0,5851.0,4412.0,1701.0,438339.0,3746.0,20956.11,0.0,6920.34,219.45000000000073
146040.0,64,True,single,False,2,0,2,St. Gallen,roman_catholic,3388.0,707.0,9867.0,7150.0,154339.0,0.0,18568.26,1151.25,5625.069999999998,721.119999999999
140632.0,50,True,married,True,2,1,3,Uznach,none,6295.0,4789.0,2467.0,23228.0,368261.0,5790.0,6787.32,194.52999999999975,674.0,345.89999999999964
179153.0,32,True,married,False,1,2,3,Muolen,none,7685.0,4885.0,9178.0,4702.0,492092.0,7845.0,18881.92,0.0,5664.199999999999,397.8199999999997
107451.0,37,True,married,False,0,2,2,Eschenbach (SG),protestant,750.0,3693.0,8755.0,2919.0,142025.0,10331.0,6845.79,1476.0100000000002,4747.59,611.6599999999999
203314.0,47,False,married,True,1,2,3,Steinach,none,12052.0,1244.0,3368.0,7061.0,303181.0,5882.0,22826.6,6607.789999999999,5372.899999999998,1357.4599999999991
174865.0,62,True,married,False,1,0,1,Wattwil,protestant,5695.0,3632.0,4956.0,14230.0,27604.0,0.0,25818.75,478.72000000000116,3750.0600000000013,784.2999999999993
129541.0,36,True,married,True,0,2,2,Lichtensteig,none,6938.0,305.0,3598.0,22491.0,269423.0,5152.0,7719.31,69.51000000000022,887.2000000000007,1317.7200000000003
145450.0,59,False,married,True,2,0,2,Eschenbach (SG),protestant,16381.0,4675.0,7990.0,7370.0,397764.0,0.0,10728.53,4664.02,4520.93,480.9300000000003
80764.0,39,False,single,False,2,1,3,Schänis,christian_catholic,14863.0,4463.0,9280.0,15948.0,51413.0,9522.0,0.0,0.0,0.0,0.0
57083.0,41,False,married,False,0,0,0,Walenstadt,none,2325.0,2097.0,9713.0,0.0,289304.0,0.0,3302.8,3302.8,3302.8,753.5600000000004
58269.0,28,False,married,False,2,2,4,Weesen,roman_catholic,33115.0,1014.0,2909.0,6353.0,66584.0,1800.0,0.0,0.0,0.0,0.0
71227.0,27,False,single,False,0,2,2,Benken (SG),roman_catholic,2962.0,3167.0,8272.0,22046.0,290120.0,1700.0,0.0,0.0,0.0,0.0
200371.0,23,True,single,False,2,0,2,Rheineck,protestant,7510.0,4276.0,4145.0,13421.0,352285.0,0.0,32074.83,0.0,4182.800000000003,0.0
106134.0,29,False,single,False,0,1,1,Thal,roman_catholic,16877.0,921.0,7552.0,7390.0,399763.0,16841.0,3005.09,2698.51,2679.69,341.8299999999999
181598.0,36,True,married,True,2,2,4,Balgach,none,1652.0,1845.0,7526.0,6498.0,226207.0,13778.0,13889.85,1192.5100000000002,4161.470000000001,868.0300000000007
173107.0,61,False,single,False,2,1,3,Flums,protestant,11593.0,1707.0,6218.0,13358.0,305167.0,3102.0,15868.16,6673.530000000001,3618.1800000000003,400.27000000000044
167180.0,61,False,single,False,2,1,3,Rüthi (SG),none,24375.0,444.0,7512.0,13405.0,25725.0,8180.0,8494.21,2449.0199999999995,2700.069999999999,598.869999999999
125739.0,25,True,single,False,0,1,1,Uznach,roman_catholic,5943.0,5072.0,8297.0,13915.0,272899.0,742.0,11411.26,341.7399999999998,3135.0,0.0
197292.0,63,False,married,False,0,1,1,Sennwald,protestant,37118.0,5753.0,5286.0,19261.0,300998.0,19973.0,11528.61,0.0,1667.3600000000006,195.54000000000087
192253.0,27,False,single,False,1,2,3,Neckertal,none,13395.0,2961.0,5573.0,14049.0,484060.0,19243.0,15665.33,5915.74,3268.3899999999994,90.8700000000008
142886.0,41,True,single,False,1,0,1,Bütschwil-Ganterschwil,roman_catholic,761.0,3877.0,4319.0,10994.0,384621.0,0.0,19541.6,1816.9300000000003,4284.949999999999,0.0
148524.0,53,True,single,False,0,1,1,Wittenbach,none,1234.0,5800.0,1673.0,12051.0,313319.0,3904.0,18365.89,1575.4099999999999,3763.949999999999,0.0
101772.0,38,True,single,False,1,0,1,St. Gallen,roman_catholic,1999.0,5434.0,9444.0,15006.0,78200.0,0.0,8166.64,1242.8000000000002,2715.25,0.0
196340.0,43,True,single,False,2,2,4,Eschenbach (SG),roman_catholic,2798.0,1502.0,6822.0,7886.0,319399.0,11648.0,23665.81,1381.3400000000001,5568.350000000002,462.72999999999956
195175.0,64,False,married,False,1,1,2,Rheineck,none,16079.0,5597.0,3224.0,6115.0,189566.0,10570.0,19945.44,5226.919999999998,5276.129999999999,246.52000000000044
176995.0,57,False,single,False,2,1,3,Flums,none,39424.0,5515.0,9061.0,17455.0,399224.0,19211.0,5063.65,0.0,1912.0599999999995,0.0
89208.0,23,False,married,True,0,1,1,Ebnat-Kappel,christian_catholic,20220.0,2475.0,4083.0,20357.0,374587.0,16154.0,0.0,0.0,0.0,0.0
103380.0,40,False,married,False,1,0,1,Niederhelfenschwil,protestant,34020.0,337.0,2278.0,3144.0,379670.0,0.0,4149.8,445.44000000000005,3674.25,1224.1100000000001
246628.0,45,False,single,False,2,0,2,Berneck,none,7080.0,5350.0,2750.0,20617.0,32473.0,0.0,33378.7,8804.019999999997,1800.239999999998,0.0
32222.0,24,True,married,True,0,0,0,Uzwil,roman_catholic,4151.0,3639.0,2288.0,0.0,222344.0,0.0,920.57,466.05000000000007,920.57,474.15000000000003
178471.0,41,False,single,False,1,2,3,Rheineck,roman_catholic,35722.0,3288.0,1786.0,17819.0,451952.0,6742.0,9087.73,136.54999999999927,1975.4299999999994,25.039999999999054
150888.0,51,False,married,False,2,1,3,Bütschwil-Ganterschwil,protestant,28992.0,5758.0,9531.0,26137.0,247031.0,11190.0,1531.84,1137.21,85.11999999999989,157.54999999999995
96059.0,61,False,married,False,2,0,2,Sevelen,protestant,1838.0,2892.0,7114.0,10771.0,9218.0,0.0,4477.34,4477.34,2813.54,780.3000000000002
101586.0,40,True,married,False,1,1,2,Steinach,none,1772.0,4270.0,458.0,3083.0,432360.0,9500.0,6989.19,1138.1299999999992,4503.299999999999,459.4499999999998
166586.0,47,True,single,False,0,0,0,Vilters-Wangs,protestant,1788.0,974.0,4139.0,0.0,41600.0,0.0,33521.59,1789.5199999999968,8507.739999999998,654.1199999999953
68866.0,28,True,married,True,1,0,1,Rapperswil-Jona,roman_catholic,7436.0,1821.0,9249.0,15550.0,475964.0,0.0,854.58,0.0,854.58,568.32
142039.0,22,True,married,True,2,0,2,Wartau,none,1531.0,3301.0,7893.0,2344.0,33352.0,0.0,19591.63,1611.6200000000026,6645.910000000002,832.7800000000025
216953.0,24,True,married,True,1,1,2,Rheineck,roman_catholic,4574.0,3976.0,7397.0,21265.0,37508.0,14057.0,30770.66,944.0099999999984,1778.0099999999984,645.0499999999993
190551.0,29,True,married,False,2,1,3,Oberbüren,none,2497.0,782.0,7331.0,700.0,184494.0,19399.0,23154.74,1345.9400000000023,6901.560000000001,1422.2900000000009
68457.0,38,False,married,False,1,2,3,Niederhelfenschwil,roman_catholic,29365.0,5681.0,8595.0,19700.0,189100.0,3996.0,0.0,0.0,0.0,0.0
217378.0,55,False,married,True,1,2,3,Buchs (SG),none,10315.0,3864.0,9873.0,16269.0,75299.0,9017.0,21300.88,6960.540000000001,2839.3199999999997,615.4400000000023
49448.0,50,True,married,False,0,0,0,Marbach (SG),none,3802.0,841.0,2851.0,0.0,255735.0,0.0,3085.03,577.8000000000002,3085.03,882.7000000000003
103710.0,23,True,married,True,0,2,2,Andwil (SG),none,3571.0,1508.0,6507.0,5690.0,57949.0,7060.0,6323.23,753.6199999999999,3878.8999999999996,988.6799999999994
224720.0,51,False,single,False,0,0,0,Degersheim,none,5307.0,284.0,5423.0,0.0,143296.0,0.0,47877.02,10608.32,9048.479999999996,920.6599999999962
130039.0,28,False,single,False,2,1,3,Oberbüren,roman_catholic,20875.0,2554.0,320.0,20561.0,307193.0,6122.0,3617.15,2434.8100000000004,1042.13,157.01999999999998
112217.0,36,True,married,False,1,0,1,Mosnang,protestant,1986.0,1942.0,3940.0,22943.0,405151.0,0.0,9232.19,1217.5500000000002,851.710000000001,1060.500000000001
31289.0,38,True,married,False,1,0,1,Amden,protestant,6052.0,2068.0,8542.0,12638.0,369009.0,0.0,0.0,0.0,0.0,0.0
52063.0,26,True,married,True,0,0,0,Wittenbach,none,4810.0,5423.0,2848.0,0.0,384834.0,0.0,2842.01,359.37000000000035,2842.01,188.3800000000001
203262.0,43,True,single,False,2,2,4,Wittenbach,roman_catholic,2931.0,2669.0,9598.0,16409.0,268084.0,2934.0,25010.76,1345.7599999999984,3118.5999999999985,173.84000000000015
204618.0,36,False,married,False,0,0,0,Mosnang,none,20497.0,1943.0,31.0,0.0,239899.0,0.0,34855.9,5118.550000000003,8301.890000000003,1296.760000000002
63286.0,64,False,single,False,0,0,0,Eichberg,none,2068.0,5912.0,2658.0,0.0,394373.0,0.0,4760.02,4760.02,4082.3700000000003,0.0
140894.0,23,False,married,False,0,2,2,Sennwald,none,20096.0,5843.0,2588.0,26426.0,252272.0,14520.0,2829.2,1981.2299999999998,38.35999999999967,133.98000000000002
219096.0,29,False,single,False,0,1,1,Vilters-Wangs,protestant,13167.0,3184.0,9118.0,29295.0,113382.0,3729.0,29044.81,7135.82,0.0,50.150000000001455
185490.0,34,False,single,False,1,1,2,Oberuzwil,none,8007.0,2774.0,1813.0,15208.0,337406.0,7454.0,20833.72,7379.370000000001,3048.050000000003,130.63000000000102
87964.0,43,False,single,False,1,0,1,Schänis,protestant,26123.0,2167.0,1010.0,25578.0,27852.0,0.0,86.73,86.73,86.73,86.73
155829.0,33,False,single,False,2,1,3,Häggenschwil,roman_catholic,22582.0,2967.0,5534.0,3718.0,476269.0,4769.0,11590.79,3427.370000000001,5487.220000000001,97.20000000000073
179259.0,54,False,single,False,0,2,2,Wartau,christian_catholic,37476.0,906.0,7103.0,12476.0,356793.0,13702.0,11074.18,0.0,3675.75,664.4500000000007
248417.0,43,False,married,False,0,1,1,Untereggen,roman_catholic,21329.0,2696.0,6131.0,10430.0,7062.0,1468.0,40782.98,5403.790000000001,5760.380000000005,1079.530000000006
234087.0,48,False,single,False,0,2,2,Berneck,roman_catholic,13425.0,1643.0,8245.0,984.0,176144.0,5587.0,33797.15,7484.59,8256.480000000003,375.5
90050.0,30,True,single,False,1,1,2,Wittenbach,roman_catholic,2712.0,1961.0,897.0,18128.0,12602.0,4519.0,3825.76,868.0700000000002,1510.4700000000003,291.2600000000002
74465.0,34,True,married,True,1,2,3,Au (SG),protestant,4033.0,5599.0,3145.0,999.0,386969.0,1360.0,1010.79,442.92999999999995,1010.79,160.68999999999994
198246.0,53,True,single,False,2,0,2,Mels,none,5714.0,4838.0,7643.0,9253.0,34033.0,0.0,28722.01,473.1499999999978,5127.4699999999975,0.0
234433.0,43,False,married,True,1,2,3,Andwil (SG),none,3730.0,800.0,341.0,20063.0,385093.0,14784.0,28921.1,9686.029999999999,2087.6899999999987,1606.5199999999968
205829.0,56,True,married,True,1,0,1,St. Gallen,protestant,2207.0,5110.0,424.0,19776.0,224108.0,0.0,36181.03,1777.4000000000015,2336.8099999999977,425.73999999999796
131772.0,33,True,single,False,2,1,3,Au (SG),roman_catholic,7035.0,5166.0,8937.0,27502.0,212985.0,15139.0,3039.32,33.76000000000022,0.0,0.0
102117.0,53,True,single,False,1,1,2,Gaiserwald,protestant,397.0,910.0,7667.0,10557.0,304192.0,11315.0,4550.51,1388.98,2766.09,473.97000000000025
151268.0,39,False,married,True,0,2,2,Wildhaus-Alt St. Johann,none,19872.0,5805.0,5782.0,25144.0,83007.0,2842.0,6178.45,3181.56,295.59999999999945,177.51000000000022
233847.0,44,True,single,False,0,2,2,Gommiswald,roman_catholic,4673.0,996.0,9295.0,28201.0,57593.0,7065.0,33982.12,899.7800000000061,0.0,628.7800000000061
154049.0,38,True,single,False,0,1,1,Quarten,none,97.0,405.0,5088.0,15367.0,147442.0,5171.0,17948.86,1792.3500000000004,2750.460000000001,666.4700000000012
45358.0,50,False,single,False,1,2,3,Gaiserwald,roman_catholic,35789.0,1563.0,3232.0,3618.0,293817.0,6668.0,0.0,0.0,0.0,0.0
187973.0,43,False,single,False,0,2,2,Berg (SG),none,30559.0,2732.0,3144.0,26175.0,128595.0,9647.0,11334.91,1430.8799999999992,110.1299999999992,140.11999999999898
199592.0,61,True,single,False,2,0,2,Pfäfers,none,7437.0,2066.0,3147.0,9786.0,177582.0,0.0,30770.88,0.0,5156.93,305.97000000000116
180217.0,41,True,single,False,0,0,0,Oberriet (SG),roman_catholic,7187.0,2865.0,7052.0,0.0,306212.0,0.0,33025.18,22.830000000001746,8152.52,113.15000000000146
44774.0,47,False,single,False,1,0,1,Häggenschwil,none,17829.0,564.0,7991.0,28495.0,444359.0,0.0,0.0,0.0,0.0,0.0
194673.0,39,True,single,False,0,2,2,Grabs,protestant,6955.0,3223.0,4673.0,8906.0,417851.0,1212.0,27433.54,93.35000000000218,5219.66,38.60000000000218
133152.0,37,True,single,False,1,1,2,Eggersriet,roman_catholic,1575.0,1843.0,6269.0,9893.0,194076.0,4889.0,13712.76,1529.1800000000003,4421.620000000001,356.6800000000003
105984.0,51,True,married,True,0,1,1,Goldach,none,4700.0,1796.0,5219.0,3687.0,454898.0,18237.0,5859.6,486.02000000000044,3905.76,857.7600000000002
204607.0,37,False,married,False,2,2,4,Oberbüren,protestant,39468.0,113.0,927.0,13311.0,281004.0,603.0,15067.73,0.0,3345.379999999999,1571.1599999999999
57844.0,52,True,single,False,1,0,1,Sennwald,none,4785.0,3773.0,9265.0,18373.0,223137.0,0.0,0.0,0.0,0.0,0.0
196005.0,47,True,married,True,0,0,0,Berg (SG),roman_catholic,4449.0,934.0,8603.0,0.0,375269.0,0.0,39689.45,1025.2799999999988,9274.479999999996,1738.0899999999965
172647.0,42,False,single,False,0,2,2,Häggenschwil,none,12376.0,1226.0,6916.0,2807.0,247411.0,17760.0,16025.92,6084.02,6043.41,474.46000000000095
186492.0,54,False,single,False,0,0,0,Eggersriet,none,38882.0,3520.0,6105.0,0.0,107326.0,0.0,23209.21,0.0,7543.91,0.0
97678.0,48,False,married,False,0,2,2,Rebstein,roman_catholic,1727.0,5733.0,7294.0,29644.0,474436.0,6262.0,166.96,166.96,0.0,101.16000000000001
196430.0,31,False,single,False,1,2,3,Mels,roman_catholic,31460.0,3130.0,5601.0,12934.0,146389.0,11963.0,14605.03,1351.8400000000001,3748.0,62.100000000000364
169279.0,60,True,married,True,0,1,1,Kirchberg (SG),roman_catholic,6097.0,2112.0,1478.0,8624.0,137351.0,3490.0,24964.5,351.91999999999825,5219.700000000001,1202.1599999999999
